"IncidentDate","OccurredFromTime","IncidentNum","Offense","NIBRS","NIBRSCategory","SRS_UCR","CrimeAgainst","FelMisdCit","IncidentTopSRS_UCR","IncidentLocation","IntersectionOtherLoc","District","Neighborhood","NbhdNum","Latitude","Longitude","IncidentSupplemented","LastSuppDate","VictimNum","FirearmUsed","IncidentNature"
"2/14/2023 12:00:00 AM","05:00:00","23007666    ","UNLAWFUL USE OF WEAPON - SUBSECTION 4 - EXHIBITING","520","Weapons Law Violations","","Society","F","04","5443 LINDENWOOD AVE","","2","North Hampton","14","38.593528","-90.284678","Yes","1/12/2026 12:06:15 PM","","Yes","Aggravated Assault - Other Weapon - Criminal"
"2/14/2023 12:00:00 AM","05:00:00","23007666    ","TAMPERING WITH A WITNESS IN A FELONY PROSECUTION","90Z","All Other Offenses","","Unspecified","F","04","5443 LINDENWOOD AVE","","2","North Hampton","14","38.593528","-90.284678","Yes","1/12/2026 12:06:15 PM","","No","Aggravated Assault - Other Weapon - Criminal"
"2/13/2023 12:00:00 AM","17:54:00","23007674    ","DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER)","520","Weapons Law Violations","","Society","","","1849 CASS AVE","","4","St Louis Place","60","38.643592","-90.20213","Yes","1/13/2026 12:06:14 PM","","Yes","Weapon Law Violation - Criminal"
"2/14/2023 12:00:00 AM","12:00:00","23008232    ","TRAFFICKING FOR THE PURPOSES OF SEXUAL EXPLOITATION","64A","Human Trafficking, Commercial Sex Acts","","Person","F","","5600 HILLER PL","","6","Walnut Park East","72","38.707732","-90.25299","Yes","1/13/2026 1:41:04 PM","600845","No","Sex Offenses - Criminal"
"2/19/2023 12:00:00 AM","09:30:00","23008451    ","DISCHARGING FIREARM WITHIN CITY","520","Weapons Law Violations","","Society","","","3235 ITASKA ST","","1","Dutchtown","16","38.571781","-90.242998","Yes","1/22/2026 6:06:27 PM","","Yes","Weapon Law Violation - Criminal"
"2/19/2023 12:00:00 AM","18:20:00","23008514    ","DISCHARGING FIREARM WITHIN CITY","520","Weapons Law Violations","","Society","","","4315 WASHINGTON AVE","","5","Central West End","38","38.647315","-90.248977","Yes","1/3/2026 12:05:19 AM","","Yes","Weapon Law Violation - Criminal"
"2/13/2023 12:00:00 AM","","23008795    ","UNFOUNDED INCIDENT","","","","","","","","","","","","","","","1/1/2026 11:52:15 AM","","",""
"2/22/2023 12:00:00 AM","20:15:00","23009070    ","PROPERTY DAMAGE - 2ND DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","M","","5035 THRUSH AVE","","6","Walnut Park East","72","38.696689","-90.252213","Yes","1/17/2026 12:05:06 AM","","Yes","Destruction of Property - Criminal"
"2/22/2023 12:00:00 AM","20:15:00","23009070    ","UNLAWFUL USE OF WEAPON - SUBSECTION 3 - DISCHARGE INTO HOME, MOTOR VEHICLE OR OTHER TRANSPORTATION METHOD","520","Weapons Law Violations","","Society","F","","5035 THRUSH AVE","","6","Walnut Park East","72","38.696689","-90.252213","Yes","1/17/2026 12:05:06 AM","","Yes","Destruction of Property - Criminal"
"2/24/2023 12:00:00 AM","17:51:00","23009368    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","4421 ASHLAND AVE","PARIS AVE","6","The Greater Ville","56","38.668201","-90.238596","Yes","1/13/2026 1:28:14 PM","600838","Yes","Homicide - Criminal"
"2/24/2023 12:00:00 AM","17:51:00","23009368    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","01","4421 ASHLAND AVE","PARIS AVE","6","The Greater Ville","56","38.668201","-90.238596","Yes","1/13/2026 1:28:14 PM","600839","Yes","Homicide - Criminal"
"3/4/2023 12:00:00 AM","02:30:00","23010472    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","FINNEY AVE","KRUM AVE","4","Covenant Blu Grand Center","77","38.646639","-90.23412","Yes","1/22/2026 6:06:27 PM","603994","Yes","Aggravated Assault - Shooting - Criminal"
"3/4/2023 12:00:00 AM","02:30:00","23010472    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","FINNEY AVE","KRUM AVE","4","Covenant Blu Grand Center","77","38.646639","-90.23412","Yes","1/22/2026 6:06:27 PM","603993","Yes","Aggravated Assault - Shooting - Criminal"
"3/4/2023 12:00:00 AM","02:30:00","23010472    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","FINNEY AVE","KRUM AVE","4","Covenant Blu Grand Center","77","38.646639","-90.23412","Yes","1/22/2026 6:06:27 PM","603996","Yes","Aggravated Assault - Shooting - Criminal"
"3/4/2023 12:00:00 AM","02:30:00","23010472    ","UNLAWFUL POSSESSION OF A FIREARM - DANGEROUS FELON","520","Weapons Law Violations","","Society","F","04","FINNEY AVE","KRUM AVE","4","Covenant Blu Grand Center","77","38.646639","-90.23412","Yes","1/22/2026 6:06:27 PM","","Yes","Aggravated Assault - Shooting - Criminal"
"3/4/2023 12:00:00 AM","02:30:00","23010472    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","04","FINNEY AVE","KRUM AVE","4","Covenant Blu Grand Center","77","38.646639","-90.23412","Yes","1/22/2026 6:06:27 PM","","No","Aggravated Assault - Shooting - Criminal"
"3/11/2023 12:00:00 AM","17:00:00","23011708    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","07","1037 GRAND VIEW","","2","Hi Pointe","44","38.631481","-90.301247","Yes","1/13/2026 1:49:24 PM","","No","Motor Vehicle Theft - Criminal"
"1/29/2023 12:00:00 AM","16:00:00","23012176    ","ABUSE OR NEGLECT OF A CHILD UNDER SECTION 568.060.5(1) - NO SEXUAL CONTACT","13B","Simple Assault","","Person","F","","1 CHILDRENS PL","","5","Central West End","38","38.637056","-90.26276","Yes","1/27/2026 3:09:21 PM","605158","No","Simple Assault - Criminal"
"3/25/2023 12:00:00 AM","00:01:00","23013908    ","ENDANGERING THE WELFARE OF A CHILD INVOLVING DRUGS- 1ST DEGREE - 1ST OFFENSE","90F","Family Offenses, Nonviolent","","Society","F","","873 RIVERTRAIL CT","","6","Baden","74","38.637343","-90.26591","Yes","1/12/2026 3:20:24 PM","","No","Non-Violent Family Offense - Criminal"
"4/1/2023 12:00:00 AM","00:25:00","23014798    ","DOMESTIC ASSAULT 1ST DEGREE - SERIOUS PHYSICAL INJURY","13A","Aggravated Assault","04","Person","F","04","2514 SEMPLE AVE","","5","Wells Goodfellow","50","38.672284","-90.268564","Yes","1/7/2026 12:05:22 PM","598680","Yes","Aggravated Assault - Shooting - Criminal"
"4/1/2023 12:00:00 AM","00:25:00","23014798    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","04","2514 SEMPLE AVE","","5","Wells Goodfellow","50","38.672284","-90.268564","Yes","1/7/2026 12:05:22 PM","","No","Aggravated Assault - Shooting - Criminal"
"4/2/2023 12:00:00 AM","22:38:00","23015539    ","DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER)","520","Weapons Law Violations","","Society","","","2415 N KINGSHIGHWAY BLVD","","5","Kingsway West","52","38.667845","-90.25862","Yes","1/3/2026 12:05:19 AM","","Yes","Weapon Law Violation - Criminal"
"4/6/2023 12:00:00 AM","08:50:00","23015772    ","UNLAWFUL POSSESSION OF A FIREARM","520","Weapons Law Violations","","Society","F","","N TUCKER BLVD","MARKET ST","4","Downtown","35","38.627552","-90.19826","Yes","1/29/2026 3:24:00 PM","","Yes","Weapon Law Violation - Criminal"
"4/6/2023 12:00:00 AM","08:50:00","23015772    ","RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON","90Z","All Other Offenses","","Unspecified","F","","N TUCKER BLVD","MARKET ST","4","Downtown","35","38.627552","-90.19826","Yes","1/29/2026 3:24:00 PM","","No","Weapon Law Violation - Criminal"
"3/27/2023 12:00:00 AM","00:01:00","23015944    ","CHILD MOLESTATION - 2ND DEGREE -CHILD LESS THAN 12 YOA","11D","Criminal Sexual Contact","","Person","F","","5600 SAINT LOUIS AVE","","5","Wells Goodfellow","50","38.678364","-90.27031","Yes","1/27/2026 12:03:39 PM","605068","No","Sex Offenses - Criminal"
"4/12/2023 12:00:00 AM","22:59:00","23016799    ","DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER)","520","Weapons Law Violations","","Society","","","4260 NATURAL BRIDGE AVE","","6","The Greater Ville","56","38.667677","-90.23268","Yes","1/2/2026 12:05:52 PM","","Yes","Weapon Law Violation - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","600555","Yes","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","600554","Yes","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","600551","Yes","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","600550","Yes","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","600558","Yes","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","600557","Yes","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","600556","Yes","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","600560","Yes","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","600559","Yes","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","600561","Yes","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","ASSAULT - 3RD DEGREE - SPECIAL VICTIM","13B","Simple Assault","","Person","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","600564","No","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","ASSAULT - 3RD DEGREE - SPECIAL VICTIM","13B","Simple Assault","","Person","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","600563","No","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","ASSAULT - 3RD DEGREE - SPECIAL VICTIM","13B","Simple Assault","","Person","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","600562","No","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","","Yes","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","RESISTING/INTERFERING WITH ARREST FOR A FELONY","90Z","All Other Offenses","","Unspecified","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","","No","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON","90Z","All Other Offenses","","Unspecified","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","","No","Aggravated Assault - Shooting - Criminal"
"4/25/2023 12:00:00 AM","16:50:00","23018790    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","04","5722 ASTRA AVE","","6","North Pointe","73","38.707939","-90.24967","Yes","1/13/2026 12:05:50 AM","","No","Aggravated Assault - Shooting - Criminal"
"5/2/2023 12:00:00 AM","02:50:00","23020112    ","DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER)","520","Weapons Law Violations","","Society","","","5915 COTE BRILLIANTE AVE","","5","Wells Goodfellow","50","38.675639","-90.281946","Yes","1/9/2026 12:05:31 AM","","Yes","Weapon Law Violation - Criminal"
"5/9/2023 12:00:00 AM","17:00:00","23021175    ","STEALING UNDER $150.00 (PETTY LARCENY)","23G","Theft From Motor Vehicle Parts/Accessories","06","Property","","06","1731 S BROADWAY","","3","Kosciusko","20","38.608351","-90.20077","Yes","1/23/2026 5:18:37 PM","","No","Motor Vehicle Theft - Criminal"
"5/9/2023 12:00:00 AM","17:00:00","23021175    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","06","1731 S BROADWAY","","3","Kosciusko","20","38.608351","-90.20077","Yes","1/23/2026 5:18:37 PM","","No","Motor Vehicle Theft - Criminal"
"5/23/2023 12:00:00 AM","00:21:00","23023346    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","4398 WEST PINE BLVD","","5","Central West End","38","38.639853","-90.25469","Yes","1/17/2026 12:05:07 AM","602131","Yes","Homicide - Criminal"
"5/23/2023 12:00:00 AM","00:21:00","23023346    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","01","4398 WEST PINE BLVD","","5","Central West End","38","38.639853","-90.25469","Yes","1/17/2026 12:05:07 AM","","Yes","Homicide - Criminal"
"5/25/2023 12:00:00 AM","21:09:00","23023890    ","DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER)","520","Weapons Law Violations","","Society","","","4823 SAINT LOUIS AVE","","6","Kingsway East","55","38.668983","-90.2514","Yes","1/21/2026 12:04:47 PM","","Yes","Weapon Law Violation - Criminal"
"6/5/2023 12:00:00 AM","13:30:00","23025642    ","DOMESTIC ASSAULT - 2ND DEGREE","13A","Aggravated Assault","04","Person","F","04","8816 N BROADWAY","","6","Baden","74","38.724128","-90.22795","Yes","1/30/2026 10:08:33 AM","605977","No","Aggravated Assault - Other Weapon - Criminal"
"6/5/2023 12:00:00 AM","13:30:00","23025642    ","DOMESTIC ASSAULT - 3RD DEGREE","13A","Aggravated Assault","04","Person","F","04","8816 N BROADWAY","","6","Baden","74","38.724128","-90.22795","Yes","1/30/2026 10:08:33 AM","605977","No","Aggravated Assault - Other Weapon - Criminal"
"6/5/2023 12:00:00 AM","13:30:00","23025642    ","DOMESTIC ASSAULT 1ST DEGREE - 1ST OFFENSE","13A","Aggravated Assault","04","Person","F","04","8816 N BROADWAY","","6","Baden","74","38.724128","-90.22795","Yes","1/30/2026 10:08:33 AM","605977","No","Aggravated Assault - Other Weapon - Criminal"
"6/5/2023 12:00:00 AM","13:30:00","23025642    ","UNLAWFUL USE OF WEAPON - SUBSECTION 4 - EXHIBITING","520","Weapons Law Violations","","Society","F","04","8816 N BROADWAY","","6","Baden","74","38.724128","-90.22795","Yes","1/30/2026 10:08:33 AM","","Yes","Aggravated Assault - Other Weapon - Criminal"
"6/18/2023 12:00:00 AM","22:00:00","23027855    ","DUI - OPERATING MOTOR VEH UNDER INFL OF DRUGS OR OTHER","90D","Driving Under the Influence","","Society","C","","N 4TH ST","LUCAS AVENUE","4","Downtown","35","38.629558","-90.187031","Yes","1/7/2026 11:57:28 AM","","No","DUI - Criminal"
"6/19/2023 12:00:00 AM","20:00:00","23028521    ","STEALING","23G","Theft From Motor Vehicle Parts/Accessories","06","Property","F","06","4910 WEST PINE BLVD","","5","Central West End","38","38.641893","-90.26228","Yes","1/13/2026 1:16:38 PM","","No","Larceny - Criminal"
"6/29/2023 12:00:00 AM","09:00:00","23029544    ","STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE","280","Stolen Property Offenses","","Property","F","","336 BLASE AVE","","6","Baden","74","38.707524","-90.22716","Yes","1/16/2026 7:14:55 PM","","No","Weapon Law Violation - Criminal"
"6/29/2023 12:00:00 AM","09:00:00","23029544    ","TAMPERING WITH MOTOR VEHICLE - 1ST DEGREE","280","Stolen Property Offenses","","Property","F","","336 BLASE AVE","","6","Baden","74","38.707524","-90.22716","Yes","1/16/2026 7:14:55 PM","","No","Weapon Law Violation - Criminal"
"6/29/2023 12:00:00 AM","09:00:00","23029544    ","POSSESSION OF CONTROLLED SUBSTANCE","35A","Drug/Narcotic Violations","","Society","F","","336 BLASE AVE","","6","Baden","74","38.707524","-90.22716","Yes","1/16/2026 7:14:55 PM","","No","Weapon Law Violation - Criminal"
"6/29/2023 12:00:00 AM","09:00:00","23029544    ","UNLAWFUL POSSESSION OF A FIREARM","520","Weapons Law Violations","","Society","F","","336 BLASE AVE","","6","Baden","74","38.707524","-90.22716","Yes","1/16/2026 7:14:55 PM","","Yes","Weapon Law Violation - Criminal"
"6/29/2023 12:00:00 AM","09:00:00","23029544    ","UNLAWFUL USE OF WEAPON - SUBSECTION 11 - POSSESS WEAPON AND A FELONY CONTROLLED SUBSTANCE","520","Weapons Law Violations","","Society","F","","336 BLASE AVE","","6","Baden","74","38.707524","-90.22716","Yes","1/16/2026 7:14:55 PM","","Yes","Weapon Law Violation - Criminal"
"6/29/2023 12:00:00 AM","09:00:00","23029544    ","SALE/POSSESSION OF EQUIPMENT OR PARTS WITH ALTERED/MISSING/FALSIFIED IDENTIFICATION NUMBERS","90Z","All Other Offenses","","Unspecified","F","","336 BLASE AVE","","6","Baden","74","38.707524","-90.22716","Yes","1/16/2026 7:14:55 PM","","No","Weapon Law Violation - Criminal"
"7/4/2023 12:00:00 AM","23:45:00","23030423    ","ROBBERY - 1ST DEGREE","120","Robbery","03","Property","F","03","5155 DRESDEN AVE","","1","Bevo Mill","5","38.580327","-90.274757","Yes","1/3/2026 5:22:41 PM","","Yes","Aggravated Assault - Shooting - Criminal"
"7/11/2023 12:00:00 AM","18:28:00","23031561    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","07","3291 S KINGSHIGHWAY BLVD","","2","North Hampton","14","38.600578","-90.27087","Yes","1/22/2026 6:06:28 PM","","No","Motor Vehicle Theft - Criminal"
"7/16/2023 12:00:00 AM","16:00:00","23032316    ","DISCHARGING FIREARM WITHIN CITY","520","Weapons Law Violations","","Society","","","5012 THEKLA AVE","","6","Mark Twain","71","38.688785","-90.24193","Yes","1/2/2026 12:05:52 PM","","Yes","Animal Cruelty - Criminal"
"7/16/2023 12:00:00 AM","16:00:00","23032316    ","ANIMAL ABUSE","720","Animal Cruelty","","Society","M","","5012 THEKLA AVE","","6","Mark Twain","71","38.688785","-90.24193","Yes","1/2/2026 12:05:52 PM","","No","Animal Cruelty - Criminal"
"7/18/2023 12:00:00 AM","23:00:00","23032717    ","PROPERTY DAMAGE - 2ND DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","M","","5827 S BROADWAY","","1","Carondelet","1","38.559784","-90.243897","Yes","1/21/2026 6:38:51 PM","","No","Destruction of Property - Criminal"
"7/27/2023 12:00:00 AM","10:30:00","23034345    ","STEALING - $750 OR MORE","23D","Theft From Building","06","Property","F","06","1019 PINE ST","","4","Downtown","35","38.628746","-90.1956","Yes","1/13/2026 3:35:38 PM","","No","Larceny - Criminal"
"7/29/2023 12:00:00 AM","20:55:00","23034493    ","DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER)","520","Weapons Law Violations","","Society","","","MISSOURI AVE","GEYER AVE","3","McKinley Heights","23","38.612831","-90.21947","Yes","1/28/2026 6:05:07 PM","","Yes","Weapon Law Violation - Criminal"
"8/2/2023 12:00:00 AM","04:50:00","23035226    ","DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER)","520","Weapons Law Violations","","Society","","","1458 OFALLON ST","","4","Carr Square","61","38.639086","-90.19814","Yes","1/28/2026 6:05:07 PM","","Yes","Weapon Law Violation - Criminal"
"8/3/2023 12:00:00 AM","18:17:00","23035342    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","4701 RIVERVIEW BOULEVARD","","6","Mark Twain / I 70 Industrial","70","38.695981","-90.261938","Yes","1/9/2026 9:16:52 AM","599513","Yes","Homicide - Criminal"
"8/10/2023 12:00:00 AM","02:45:00","23036395    ","ROBBERY - 1ST DEGREE","120","Robbery","03","Property","F","03","200 S TUCKER BLVD","","4","Downtown","35","38.625621","-90.1985","Yes","1/24/2026 1:08:47 PM","","Yes","Robbery - Criminal"
"8/10/2023 12:00:00 AM","02:45:00","23036395    ","RESISTING/INTERFERING WITH ARREST FOR A FELONY","90Z","All Other Offenses","","Unspecified","F","03","200 S TUCKER BLVD","","4","Downtown","35","38.625621","-90.1985","Yes","1/24/2026 1:08:47 PM","","No","Robbery - Criminal"
"8/10/2023 12:00:00 AM","02:45:00","23036395    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","03","200 S TUCKER BLVD","","4","Downtown","35","38.625621","-90.1985","Yes","1/24/2026 1:08:47 PM","","No","Robbery - Criminal"
"8/12/2023 12:00:00 AM","20:00:00","23036861    ","KIDNAPPING - 1ST DEGREE","100","Kidnapping/Abduction","","Person","F","03","20TH ST/ BREMEN AVE","","4","Hyde Park","65","38.665604","-90.192927","Yes","1/13/2026 6:05:24 PM","600926","Yes","Robbery - Criminal"
"8/12/2023 12:00:00 AM","20:00:00","23036861    ","ROBBERY - 1ST DEGREE","120","Robbery","03","Property","F","03","20TH ST/ BREMEN AVE","","4","Hyde Park","65","38.665604","-90.192927","Yes","1/13/2026 6:05:24 PM","","Yes","Robbery - Criminal"
"8/22/2023 12:00:00 AM","02:37:00","23038580    ","DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER)","520","Weapons Law Violations","","Society","","","4870 NATURAL BRIDGE AVE","","6","Kingsway East","55","38.674426","-90.2482","Yes","1/17/2026 12:05:08 AM","","Yes","Weapon Law Violation - Criminal"
"9/3/2023 12:00:00 AM","20:00:00","23040398    ","STEALING","23F","Theft From Motor Vehicle","06","Property","F","06","LOCUST ST","N LEFFINGWELL AVE","4","Midtown","37","38.634034","-90.213298","Yes","1/21/2026 10:36:20 PM","","No","Larceny - Criminal"
"9/3/2023 12:00:00 AM","20:00:00","23040398    ","PROPERTY DAMAGE 1ST DEGREE","23F","Theft From Motor Vehicle","06","Property","F","06","LOCUST ST","N LEFFINGWELL AVE","4","Midtown","37","38.634034","-90.213298","Yes","1/21/2026 10:36:20 PM","","No","Larceny - Criminal"
"9/3/2023 12:00:00 AM","20:00:00","23040398    ","STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE","23F","Theft From Motor Vehicle","06","Property","F","06","LOCUST ST","N LEFFINGWELL AVE","4","Midtown","37","38.634034","-90.213298","Yes","1/21/2026 10:36:20 PM","","No","Larceny - Criminal"
"9/3/2023 12:00:00 AM","01:30:00","23040558    ","DOMESTIC ASSAULT 1ST DEGREE - 1ST OFFENSE","13A","Aggravated Assault","04","Person","F","04","4927 MARDEL AVE","","2","North Hampton","14","38.592922","-90.27356","Yes","1/2/2026 2:25:55 PM","596967","No","Aggravated Assault - Other Weapon - Criminal"
"9/3/2023 12:00:00 AM","01:30:00","23040558    ","STEALING","23D","Theft From Building","06","Property","F","04","4927 MARDEL AVE","","2","North Hampton","14","38.592922","-90.27356","Yes","1/2/2026 2:25:55 PM","","No","Aggravated Assault - Other Weapon - Criminal"
"9/3/2023 12:00:00 AM","01:30:00","23040558    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","04","4927 MARDEL AVE","","2","North Hampton","14","38.592922","-90.27356","Yes","1/2/2026 2:25:55 PM","","No","Aggravated Assault - Other Weapon - Criminal"
"9/23/2023 12:00:00 AM","23:29:00","23043763    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","930 NORTH KINGSHIGHWAY BOULEVARD","","5","Fountain Park","53","38.654807","-90.262561","Yes","1/28/2026 11:49:31 PM","605550","Yes","Homicide - Criminal"
"9/23/2023 12:00:00 AM","23:29:00","23043763    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","01","930 NORTH KINGSHIGHWAY BOULEVARD","","5","Fountain Park","53","38.654807","-90.262561","Yes","1/28/2026 11:49:31 PM","","No","Homicide - Criminal"
"10/8/2023 12:00:00 AM","22:23:00","23046287    ","DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER)","520","Weapons Law Violations","","Society","","","5427 CLAXTON AVE","","6","Mark Twain","71","38.694814","-90.24192","Yes","1/5/2026 6:05:52 PM","","Yes","Weapon Law Violation - Criminal"
"10/14/2023 12:00:00 AM","22:00:00","23047453    ","RAPE - 2ND DEGREE","11A","Rape","02","Person","F","02","5900 SCANLAN AVE","","2","North Hampton","14","38.604078","-90.290135","Yes","1/3/2026 4:06:24 PM","597270","No","Sex Offenses - Criminal"
"10/14/2023 12:00:00 AM","22:00:00","23047453    ","SODOMY - 2ND DEGREE","11B","Sodomy","02","Person","F","02","5900 SCANLAN AVE","","2","North Hampton","14","38.604078","-90.290135","Yes","1/3/2026 4:06:24 PM","597270","No","Sex Offenses - Criminal"
